id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;hub_id;country;time_zone
;Le Dorat;Le Dorat;;;46.2144367;1.0822603;;;FR;Europe/Paris
;Le Grau-du-Roi;Le Grau-du-Roi;;;43.5360061;4.1371755;;;FR;Europe/Paris
;Le Havre;Le Havre;;;49.4938975;0.1079732;;;FR;Europe/Paris
;Le Mans;Le Mans;;;48.0073849;0.1967849;;;FR;Europe/Paris
;Le Mont-Saint-Michel;Le Mont-Saint-Michel;;;48.6355232;-1.5102571;;;FR;Europe/Paris
;Le Péage-de-Roussillon;Le Peage-de-Roussillon;;;45.3732685;4.7961586;;;FR;Europe/Paris
;Le Puy-en-Velay;Le Puy-en-Velay;;;45.0459739;3.8855537;;;FR;Europe/Paris
;Le Tréport - Mers-les-Bains;Le Treport - Mers-les-Bains;;;50.0628408;1.3761266;;;FR;Europe/Paris
;Le Valdahon;Le Valdahon;;;47.1498566;6.3423367;;;FR;Europe/Paris
;Le Verdon;Le Verdon;;;43.8003619;6.2544415;;;FR;Europe/Paris
;Lens;Lens;;;50.4291723;2.8319805;;;FR;Europe/Paris
;Les Arcs - Draguignan;Les Arcs - Draguignan;;;43.4556558;6.4825112;;;FR;Europe/Paris
;Les Aubrais;Les Aubrais;;;47.9266755;1.9063088;;;FR;Europe/Paris
;Les Granges-Narboz;Les Granges-Narboz;;;46.8854345;6.3282637;;;FR;Europe/Paris
;Les Houches;Les Houches;;;45.8915080;6.7991380;;;FR;Europe/Paris
;Les Laumes - Alésia;Les Laumes - Alesia;;;47.5432729;4.4626185;;;FR;Europe/Paris
;Les Sables-d'Olonne;Les Sables-d'Olonne;;;46.4990505;-1.7767859;;;FR;Europe/Paris
;Lesparre;Lesparre;;;45.3036181;-0.9453635;;;FR;Europe/Paris
;Lièpvre Rue Robert Guth;Liepvre Rue Robert Guth;;;48.2706444;7.2736877;;;FR;Europe/Paris
;Libourne;Libourne;;;44.9133742;-0.2427217;;;FR;Europe/Paris
;Lille Europe;Lille Europe;;;50.6389830;3.0757140;;;FR;Europe/Paris
;Lille Flandres;Lille Flandres;;;50.6363801;3.0705299;;;FR;Europe/Paris
;Limoges Bénédictins;Limoges Benedictins;;;45.8362805;1.2674823;;;FR;Europe/Paris
;Limoux;Limoux;;;43.0538068;2.2176533;;;FR;Europe/Paris
;Lisieux;Lisieux;;;49.1460831;0.2255168;;;FR;Europe/Paris
;L'Isle-Jourdain;L'Isle-Jourdain;;;43.6141153;1.0822036;;;FR;Europe/Paris
;Lison;Lison;;;49.2476975;-1.0449376;;;FR;Europe/Paris
;Loches;Loches;;;47.1281692;0.9979549;;;FR;Europe/Paris
;Longuyon;Longuyon;;;49.4461066;5.6007320;;;FR;Europe/Paris
;Longwy;Longwy;;;49.5145564;5.7679082;;;FR;Europe/Paris
;Lons-le-Saunier;Lons-le-Saunier;;;46.6727037;5.5589973;;;FR;Europe/Paris
;Lorient;Lorient;;;47.7477336;-3.3660907;;;FR;Europe/Paris
;Lorraine TGV;Lorraine;;;48.4845157;6.1130350;;;FR;Europe/Paris
;Loudrefing Rue Principale;Loudrefing Rue Principale;;;48.8513317;6.8777783;;;FR;Europe/Paris
;Louhans;Louhans;;;46.6291425;5.2232175;;;FR;Europe/Paris
;Lourdes;Lourdes;;;43.0940904;-0.0464975;;;FR;Europe/Paris
;Lozanne;Lozanne;;;45.8563065;4.6833980;;;FR;Europe/Paris
;Luçay-le-Mâle;Lucay-le-Male;;;47.1264192;1.4379064;;;FR;Europe/Paris
;Lucay-le-Mâle Champ de Foire;Lucay-le-Male Champ de Foire;;;47.1239971;1.4369311;;;FR;Europe/Paris
;Luc-en-Diois;Luc-en-Diois;;;44.6152000;5.4517754;;;FR;Europe/Paris
;Luchon;Luchon;;;42.7910617;0.5912279;;;FR;Europe/Paris
;Lunéville;Luneville;;;48.5916164;6.4919563;;;FR;Europe/Paris
;Lunel;Lunel;;;43.6745265;4.1348062;;;FR;Europe/Paris
;Lure;Lure;;;47.6863376;6.4946806;;;FR;Europe/Paris
;Luxembourg;Luxembourg;;;48.8454719;2.3398080;;;FR;Europe/Paris
;Luxembourg Gare;Luxembourg;;;48.8454719;2.3398080;;;FR;Europe/Paris
;Luzy;Luzy;;;46.7896000;3.9707020;;;FR;Europe/Paris
;Lyon Gorge de Loup;Lyon Gorge de Loup;;;45.7660080;4.8047300;;;FR;Europe/Paris
;Lyon Part Dieu;Lyon Part Dieu;;;45.7605357;4.8604242;;;FR;Europe/Paris
;Lyon Perrache;Lyon Perrache;;;45.7483223;4.8253267;;;FR;Europe/Paris
;Lyon Saint-Paul;Lyon Saint-Paul;;;45.7660653;4.8269615;;;FR;Europe/Paris
;Lyon Vaise;Lyon Vaise;;;45.7803015;4.8034302;;;FR;Europe/Paris
;Lyon-Part-Dieu Gare Routière;Lyon-Part-Dieu Routiere;;;45.7604955;4.8627230;;;FR;Europe/Paris
;Lyon-Saint-Paul La Feuillée;Lyon-Saint-Paul La Feuillee;;;45.7666582;4.8282580;;;FR;Europe/Paris
;Lyon-Saint-Paul Quai de Bondy;Lyon-Saint-Paul Quai de Bondy;;;45.7664733;4.8284623;;;FR;Europe/Paris
;Mâcon;Macon;;;46.3036683;4.8322266;;;FR;Europe/Paris
;Mâcon - Loché TGV;Macon - Loche;;;46.2812070;4.7728291;;;FR;Europe/Paris
;Macau;Macau;;;45.0080000;-0.6150200;;;FR;Europe/Paris
;Mantes-la-Jolie;Mantes-la-Jolie;;;48.9891971;1.7140683;;;FR;Europe/Paris
;Marle sur Serre;Marle sur Serre;;;49.7472727;3.7696597;;;FR;Europe/Paris
;Marmande;Marmande;;;44.5007939;0.1642740;;;FR;Europe/Paris
;Marne-la-Vallée Chessy;Marne-la-Vallee Chessy;;;48.8699134;2.7821727;;;FR;Europe/Paris
;Marseille Blancarde;Marseille Blancarde;;;43.2968705;5.4065892;;;FR;Europe/Paris
;Marseille Saint-Charles;Marseille Saint-Charles;;;43.3032635;5.3811927;;;FR;Europe/Paris
;Martigny;Martigny;;;49.8597222;4.1375000;;;FR;Europe/Paris
;Martigny-les-Bains Thiébaut;Martigny-les-Bains Thiebaut;;;48.1050038;5.8263157;;;FR;Europe/Paris
;Martigues;Martigues;;;43.4057279;5.0548176;;;FR;Europe/Paris
;Marvejols;Marvejols;;;44.5527580;3.2870644;;;FR;Europe/Paris
;Maubeuge;Maubeuge;;;50.2785723;3.9743070;;;FR;Europe/Paris
;Mauzé;Mauze;;;46.1957534;-0.6709409;;;FR;Europe/Paris
;Mazamet;Mazamet;;;43.4902317;2.3764363;;;FR;Europe/Paris
;Menchhoffen Abri;Menchhoffen Abri;;;48.8588429;7.4965254;;;FR;Europe/Paris
;Mende;Mende;;;44.5180226;3.4991057;;;FR;Europe/Paris
;Menton;Menton;;;43.7753495;7.5029213;;;FR;Europe/Paris
;Mertzwiller;Mertzwiller;;;48.8659947;7.6823034;;;FR;Europe/Paris
;Messac - Guipry;Messac - Guipry;;;47.8222816;-1.8182295;;;FR;Europe/Paris
;Metz;Metz;;;49.1196964;6.1763552;;;FR;Europe/Paris
;Metzeral;Metzeral;;;48.0128917;7.0712023;;;FR;Europe/Paris
;Meymac;Meymac;;;45.5366795;2.1464895;;;FR;Europe/Paris
;Mignaloux - Nouaillé;Mignaloux - Nouaille;;;46.5261914;0.4117566;;;FR;Europe/Paris
;Millau;Millau;;;44.1006693;3.0777594;;;FR;Europe/Paris
;Miramas;Miramas;;;43.5827330;5.0025809;;;FR;Europe/Paris
;Mirecourt;Mirecourt;;;48.3005302;6.1312974;;;FR;Europe/Paris
;Mirecourt Lycée Agricole;Mirecourt Lycee Agricole;;;48.2933697;6.1318376;;;FR;Europe/Paris
;Mitry - Claye;Mitry - Claye;;;48.9758874;2.6423120;;;FR;Europe/Paris
;Modane;Modane;;;45.2015369;6.6728169;;;FR;Europe/Paris
;Molsheim;Molsheim;;;48.5419351;7.4924679;;;FR;Europe/Paris
;Mommenheim;Mommenheim;;;48.7573160;7.6418687;;;FR;Europe/Paris
;Monsempron-Libos;Monsempron-Libos;;;44.4990000;0.9341240;;;FR;Europe/Paris
;Montauban la Fobio;Montauban la Fobio;;;44.0123478;1.3685080;;;FR;Europe/Paris
;Montauban Prax Paris;Montauban Prax Paris;;;44.0173784;1.3582848;;;FR;Europe/Paris
;Montauban Ville Bourbon;Montauban Ville Bourbon;;;44.0143078;1.3411846;;;FR;Europe/Paris
;Montbéliard;Montbeliard;;;47.5102368;6.7977564;;;FR;Europe/Paris
;Montbrison;Montbrison;;;45.6072875;4.0627318;;;FR;Europe/Paris
;Montchanin;Montchanin;;;46.7474270;4.4699684;;;FR;Europe/Paris
;Mont-de-Marsan;Mont-de-Marsan;;;43.8911318;-0.5009720;;;FR;Europe/Paris
;Montelimar Gare Routière;Montelimar Routiere;;;44.5596298;4.7453690;;;FR;Europe/Paris
;Montereau;Montereau;;;47.8564484;2.5717138;;;FR;Europe/Paris
;Mont-Louis - La Cabanasse;Mont-Louis - La Cabanasse;;;42.5020571;2.1132183;;;FR;Europe/Paris
;Montluçon;Montlucon;;;46.3400296;2.6073963;;;FR;Europe/Paris
;Montmélian;Montmelian;;;45.5009946;6.0587974;;;FR;Europe/Paris
;Montmorillon;Montmorillon;;;46.4249573;0.8682027;;;FR;Europe/Paris
;Montpellier Saint-Roch;Montpellier Saint-Roch;;;43.6042456;3.8803219;;;FR;Europe/Paris
;Montpellier Sud de France;Montpellier Sud de France;;;43.5951150;3.9239637;;;FR;Europe/Paris
;Montréjeau - Gourdan-Polignan;Montrejeau - Gourdan-Polignan;;;43.0780671;0.5734995;;;FR;Europe/Paris
;Montreuil-sur-Ille;Montreuil-sur-Ille;;;48.3064590;-1.6710597;;;FR;Europe/Paris
;Montreux-Vieux;Montreux-Vieux;;;47.6204698;7.0232709;;;FR;Europe/Paris
;Morcenx;Morcenx;;;44.0323042;-0.9113736;;;FR;Europe/Paris
;Morez Lycée;Morez Lycee;;;46.5175599;6.0267104;;;FR;Europe/Paris
;Morhange;Morhange;;;48.9250518;6.6458064;;;FR;Europe/Paris
;Morlaix;Morlaix;;;48.5824932;-3.8331972;;;FR;Europe/Paris
;Morteau;Morteau;;;47.0569367;6.6047189;;;FR;Europe/Paris
;Mouchard;Mouchard;;;46.9752018;5.7975847;;;FR;Europe/Paris
;Moulins sur Allier;Moulins sur Allier;;;46.5615946;3.3393685;;;FR;Europe/Paris
;Mouscron;Mouscron;;;50.7116695;3.2190653;;;FR;Europe/Paris
;Mulhouse;Mulhouse;;;47.7467233;7.3389937;;;FR;Europe/Paris
;Mulhouse Gare Centrale;Mulhouse Centrale;;;47.7734743;7.5209606;;;FR;Europe/Paris
;Munich;Munich;;;50.0865757;2.6668728;;;FR;Europe/Paris
;Munster;Munster;;;48.9154719;6.9037077;;;FR;Europe/Paris
;Murat;Murat;;;46.4008462;2.9084037;;;FR;Europe/Paris
;Muret;Muret;;;43.4599858;1.3262332;;;FR;Europe/Paris
;Mussidan;Mussidan;;;45.0369509;0.3642959;;;FR;Europe/Paris
;Nîmes Centre;Nimes Centre;;;43.8323742;4.3662548;;;FR;Europe/Paris
;Najac;Najac;;;44.2201877;1.9809309;;;FR;Europe/Paris
;Nancy;Nancy;;;48.6937223;6.1834097;;;FR;Europe/Paris
;Nantes;Nantes;;;47.2186371;-1.5541362;;;FR;Europe/Paris
;Narbonne;Narbonne;;;43.1837757;3.0041906;;;FR;Europe/Paris
;Neuchatel;Neuchatel;;;47.3751545;6.7304521;;;FR;Europe/Paris
;Neufchâteau;Neufchateau;;;48.3553014;5.6948571;;;FR;Europe/Paris
;Neufchâteau Lycée Professionnel;Neufchateau Lycee Professionnel;;;48.3584535;5.6917077;;;FR;Europe/Paris
;Neuilly-lès-Dijon;Neuilly-les-Dijon;;;47.2751088;5.1013394;;;FR;Europe/Paris
;Neussargues;Neussargues;;;45.1253278;2.9791705;;;FR;Europe/Paris
;Nevers;Nevers;;;46.9876601;3.1577203;;;FR;Europe/Paris
;Nevers le Banlay;Nevers le Banlay;;;47.0069381;3.1635328;;;FR;Europe/Paris
;Nice-Ville;Nice-Ville;;;43.7047837;7.2618318;;;FR;Europe/Paris
;Niederbronn-les-Bains;Niederbronn-les-Bains;;;48.9510314;7.6421767;;;FR;Europe/Paris
;Niedermodern Pont de la Moder;Niedermodern Pont de la Moder;;;48.8465308;7.6277071;;;FR;Europe/Paris
;Niort;Niort;;;46.3239233;-0.4646064;;;FR;Europe/Paris
;Niversac;Niversac;;;45.1382240;0.8081078;;;FR;Europe/Paris
;Nogent-le-Rotrou;Nogent-le-Rotrou;;;48.3218090;0.8211488;;;FR;Europe/Paris
;Nogent-sur-Seine;Nogent-sur-Seine;;;48.4924390;3.4978181;;;FR;Europe/Paris
;Nort-sur-Erdre;Nort-sur-Erdre;;;47.4398626;-1.4990370;;;FR;Europe/Paris
;Obermodern;Obermodern;;;48.8423302;7.5474613;;;FR;Europe/Paris
;Obernai;Obernai;;;48.4623358;7.4817123;;;FR;Europe/Paris
;Objat;Objat;;;45.2628546;1.4097899;;;FR;Europe/Paris
;Oloron-Sainte-Marie;Oloron-Sainte-Marie;;;43.1922408;-0.6115586;;;FR;Europe/Paris
;Orléans;Orleans;;;47.9027336;1.9086066;;;FR;Europe/Paris
;Orléans Avenue de Paris;Orleans Avenue de Paris;;;47.9078019;1.9047080;;;FR;Europe/Paris
;Oyonnax;Oyonnax;;;46.2575174;5.6556181;;;FR;Europe/Paris
;Périgueux;Perigueux;;;45.1840214;0.7160392;;;FR;Europe/Paris
;Paimpol;Paimpol;;;48.7794818;-3.0484022;;;FR;Europe/Paris
;Pamiers;Pamiers;;;43.1147515;1.6082177;;;FR;Europe/Paris
;Paray-le-Monial;Paray-le-Monial;;;46.4505590;4.1177959;;;FR;Europe/Paris
;Paris Austerlitz;Paris Austerlitz;;;48.8412440;2.3664552;;;FR;Europe/Paris
;Paris Est;Paris Est;;;48.8770979;2.3594905;;;FR;Europe/Paris
;Paris Gare du Nord;Paris du Nord;;;48.8819585;2.3562878;;;FR;Europe/Paris
;Paris Montparnasse Hall 1 - 2;Paris Montparnasse Hall 1 - 2;;;48.8400624;2.3191085;;;FR;Europe/Paris
;Paris Montparnasse Vaugirard;Paris Montparnasse Vaugirard;;;48.8383847;2.3158319;;;FR;Europe/Paris
;Paris Saint-Lazare;Paris Saint-Lazare;;;48.8765300;2.3252374;;;FR;Europe/Paris
;Pau;Pau;;;43.2957547;-0.3685668;;;FR;Europe/Paris
;Pauillac;Pauillac;;;45.1995626;-0.7484994;;;FR;Europe/Paris
;Perpignan;Perpignan;;;42.6985304;2.8953121;;;FR;Europe/Paris
;Persan - Beaumont;Persan - Beaumont;;;49.1478544;2.2782258;;;FR;Europe/Paris
;Pertuis;Pertuis;;;43.6951468;5.5032671;;;FR;Europe/Paris
;Pessac;Pessac;;;44.8056150;-0.6308396;;;FR;Europe/Paris
;Petange;Petange;;;47.1636283;1.0935359;;;FR;Europe/Paris
;Pierrelatte;Pierrelatte;;;44.3778474;4.6976609;;;FR;Europe/Paris
;Plouaret Trégor;Plouaret Tregor;;;48.6062088;-3.4667489;;;FR;Europe/Paris
;Pointe de Grave;Pointe de Grave;;;45.5670552;-1.0658053;;;FR;Europe/Paris
;Poitiers;Poitiers;;;46.5802596;0.3401960;;;FR;Europe/Paris
;Poligny;Poligny;;;48.2241320;2.7448859;;;FR;Europe/Paris
;Pontarlier;Pontarlier;;;46.9040348;6.3546345;;;FR;Europe/Paris
;Pontcharra sur Bréda;Pontcharra sur Breda;;;45.4341081;6.0078690;;;FR;Europe/Paris
;Pont-de-Beauvoisin;Pont-de-Beauvoisin;;;45.5359674;5.6704512;;;FR;Europe/Paris
;Pontorson - Mont-Saint-Michel;Pontorson - Mont-Saint-Michel;;;48.5527280;-1.5049307;;;FR;Europe/Paris
;Pont-Saint-Esprit;Pont-Saint-Esprit;;;44.2538589;4.6456631;;;FR;Europe/Paris
;Pont-Saint-Vincent;Pont-Saint-Vincent;;;48.6042979;6.1008114;;;FR;Europe/Paris
;Pornic;Pornic;;;47.1152695;-2.1040102;;;FR;Europe/Paris
;Port Boulet;Port Boulet;;;47.2487758;0.1555854;;;FR;Europe/Paris
;Portbou;Portbou;;;42.6615186;2.8773982;;;FR;Europe/Paris
;Port-de-Piles;Port-de-Piles;;;47.0034740;0.5989591;;;FR;Europe/Paris
;Privas-Cours-du-Palais;Privas-Cours-du-Palais;;;44.7347036;4.5998355;;;FR;Europe/Paris
;Puyoô;Puyoo;;;43.5265163;-0.9155880;;;FR;Europe/Paris
;Quiberon;Quiberon;;;47.4874000;-3.1215200;;;FR;Europe/Paris
;Quillan;Quillan;;;42.8765847;2.1941009;;;FR;Europe/Paris
;Quimper;Quimper;;;47.9960325;-4.1024782;;;FR;Europe/Paris
;Rémilly;Remilly;;;49.0116713;6.3960587;;;FR;Europe/Paris
;Raedersheim;Raedersheim;;;47.8876619;7.2835061;;;FR;Europe/Paris
;Rang-du-Fliers - Verton - Berck;Rang-du-Fliers - Verton - Berck;;;50.4157503;1.6481625;;;FR;Europe/Paris
;Redon;Redon;;;47.6510682;-2.0842143;;;FR;Europe/Paris
;Reims;Reims;;;49.2577886;4.0319260;;;FR;Europe/Paris
;Remiremont;Remiremont;;;48.0158951;6.5912615;;;FR;Europe/Paris
;Rennes;Rennes;;;48.1113387;-1.6800198;;;FR;Europe/Paris
;Retiers;Retiers;;;47.9128732;-1.3818706;;;FR;Europe/Paris
;Revigny;Revigny;;;46.6373340;5.6020006;;;FR;Europe/Paris
;Ribécourt;Ribecourt;;;49.5062759;2.9271960;;;FR;Europe/Paris
;Ribeauville Gare Routière;Ribeauville Routiere;;;48.1921811;7.3255989;;;FR;Europe/Paris
;Riom - Châtel-Guyon;Riom - Chatel-Guyon;;;45.8899872;3.1207348;;;FR;Europe/Paris
;Riquewihr Poste;Riquewihr Poste;;;48.1658457;7.2998545;;;FR;Europe/Paris
;Rives;Rives;;;45.3501289;5.5047411;;;FR;Europe/Paris
;Roanne;Roanne;;;46.0345572;4.0729178;;;FR;Europe/Paris
;Roanne-Gare-Routière;Roanne--Routiere;;;46.0386807;4.0625156;;;FR;Europe/Paris
;Rochefort;Rochefort;;;45.9366592;-0.9616399;;;FR;Europe/Paris
;Rodange;Rodange;;;49.3690040;6.1792994;;;FR;Europe/Paris
;Rodez;Rodez;;;44.3511408;2.5728493;;;FR;Europe/Paris
;Roeschwoog;Roeschwoog;;;48.8278605;8.0363491;;;FR;Europe/Paris
;Romans - Bourg-de-Péage;Romans - Bourg-de-Peage;;;45.0488502;5.0496867;;;FR;Europe/Paris
;Romilly-sur-Seine;Romilly-sur-Seine;;;48.5197475;3.7263678;;;FR;Europe/Paris
;Romorantin Blanc Argent;Romorantin Blanc Argent;;;47.3554036;1.7388706;;;FR;Europe/Paris
;Rosporden;Rosporden;;;47.9592684;-3.8278459;;;FR;Europe/Paris
;Rothau;Rothau;;;48.4553525;7.2068703;;;FR;Europe/Paris
;Rouen Rive Droite;Rouen Rive Droite;;;49.4492443;1.0942235;;;FR;Europe/Paris
;Royan;Royan;;;45.6245332;-1.0287636;;;FR;Europe/Paris
;Rumilly;Rumilly;;;50.5765100;2.0147700;;;FR;Europe/Paris
;Sète;Sete;;;43.4014434;3.6959771;;;FR;Europe/Paris
;Sélestat;Selestat;;;48.2594396;7.4542170;;;FR;Europe/Paris
;Sélestat  Schweisguth;Selestat Schweisguth;;;48.2614149;7.4500548;;;FR;Europe/Paris
;Sélestat Koeberlé;Selestat Koeberle;;;48.2601468;7.4516897;;;FR;Europe/Paris
;Sélestat Schwilgué;Selestat Schwilgue;;;48.2519017;7.4473833;;;FR;Europe/Paris
;Sérézin;Serezin;;;45.5575491;5.3442260;;;FR;Europe/Paris
;Saales;Saales;;;48.3527191;7.0998243;;;FR;Europe/Paris
;Sablé-sur-Sarthe;Sable-sur-Sarthe;;;47.8400712;-0.3352048;;;FR;Europe/Paris
;Saillat - Chassenon;Saillat - Chassenon;;;45.8696515;0.8117049;;;FR;Europe/Paris
;Sain-Bel;Sain-Bel;;;45.8103406;4.5995041;;;FR;Europe/Paris
;Saincaize;Saincaize;;;46.9314208;3.0717117;;;FR;Europe/Paris
;Saint-Aignan - Noyers;Saint-Aignan - Noyers;;;47.2868127;1.3836774;;;FR;Europe/Paris
;Saint-Amand-Montrond - Orval;Saint-Amand-Montrond - Orval;;;46.7265149;2.4857005;;;FR;Europe/Paris
;Saint-Amour;Saint-Amour;;;46.4358751;5.3421832;;;FR;Europe/Paris
;Saint-André-le-Gaz;Saint-Andre-le-Gaz;;;45.5468932;5.5333566;;;FR;Europe/Paris
;Saint-Bonnet-en-Bresse;Saint-Bonnet-en-Bresse;;;46.8540616;5.1751176;;;FR;Europe/Paris
;Saint-Brieuc;Saint-Brieuc;;;48.5141134;-2.7603283;;;FR;Europe/Paris
;Saint-Chély-d'Apcher;Saint-Chely-d'Apcher;;;44.8011363;3.2757824;;;FR;Europe/Paris
;Saint-Claude;Saint-Claude;;;46.3874699;5.8643866;;;FR;Europe/Paris
;Saint-Cyprien Arènes;Saint-Cyprien Arenes;;;43.5938745;1.4173333;;;FR;Europe/Paris
;Saint-Denis-Près-Martel;Saint-Denis-Pres-Martel;;;44.9459700;1.6661916;;;FR;Europe/Paris
;Saint-Dié-des-Vosges;Saint-Die-des-Vosges;;;48.2873153;6.9477708;;;FR;Europe/Paris
;Saint-Dizier;Saint-Dizier;;;48.6371125;4.9473513;;;FR;Europe/Paris
;Sainte-Pazanne;Sainte-Pazanne;;;47.1031638;-1.8111609;;;FR;Europe/Paris
;Saintes;Saintes;;;45.7460663;-0.6300671;;;FR;Europe/Paris
;Saint-Geniès-de-Malgoirès;Saint-Genies-de-Malgoires;;;43.9461726;4.2169644;;;FR;Europe/Paris
;Saint-Georges-d'Aurac;Saint-Georges-d'Aurac;;;45.1562006;3.5405995;;;FR;Europe/Paris
;Saint-Germain-des-Fossés;Saint-Germain-des-Fosses;;;46.2067884;3.4320562;;;FR;Europe/Paris
;Saint-Gervais-les-Bains;Saint-Gervais-les-Bains;;;45.8928549;6.7113338;;;FR;Europe/Paris
;Saint-Gervais-les-Bains-Le Fayet;Saint-Gervais-les-Bains-Le Fayet;;;45.9065724;6.7014569;;;FR;Europe/Paris
;Saint-Gilles-Croix-de-Vie;Saint-Gilles-Croix-de-Vie;;;46.6929850;-1.9254545;;;FR;Europe/Paris
;Saint-Jean-de-Maurienne Arvan;Saint-Jean-de-Maurienne Arvan;;;45.2779258;6.3540392;;;FR;Europe/Paris
;Saint-Jean-Pied-de-Port;Saint-Jean-Pied-de-Port;;;43.1629528;-1.2380528;;;FR;Europe/Paris
;Saint-Junien;Saint-Junien;;;45.8872222;0.9011111;;;FR;Europe/Paris
;Saint-Just-en-Chaussée;Saint-Just-en-Chaussee;;;49.5052334;2.4337604;;;FR;Europe/Paris
;Saint-Lô;Saint-Lo;;;49.1158080;-1.0909278;;;FR;Europe/Paris
;Saint-Louis;Saint-Louis;;;48.7160783;7.1884164;;;FR;Europe/Paris
;Saint-Malo;Saint-Malo;;;48.6495180;-2.0260409;;;FR;Europe/Paris
;Saint-Marcellin;Saint-Marcellin;;;45.1539715;5.3203470;;;FR;Europe/Paris
;Saint-Mariens - Saint-Yzan;Saint-Mariens - Saint-Yzan;;;45.1390698;-0.3917703;;;FR;Europe/Paris
;Saint-Martin-d'Hères;Saint-Martin-d'Heres;;;45.1836683;5.7544800;;;FR;Europe/Paris
;Saint-Nazaire;Saint-Nazaire;;;47.2733517;-2.2138905;;;FR;Europe/Paris
;Saint-Omer;Saint-Omer;;;50.7515771;2.2534183;;;FR;Europe/Paris
;Saint-Pierre-d'Albigny;Saint-Pierre-d'Albigny;;;45.5690160;6.1548267;;;FR;Europe/Paris
;Saint-Pierre-des-Corps;Saint-Pierre-des-Corps;;;47.3898152;0.7189761;;;FR;Europe/Paris
;Saint-Pierre-le-Moûtier;Saint-Pierre-le-Moutier;;;46.7905584;3.1180359;;;FR;Europe/Paris
;Saint-Pol-sur-Ternoise;Saint-Pol-sur-Ternoise;;;50.3812113;2.3361053;;;FR;Europe/Paris
;Saint-Priest;Saint-Priest;;;44.7177000;4.5468500;;;FR;Europe/Paris
;Saint-Quentin;Saint-Quentin;;;49.8465253;3.2876843;;;FR;Europe/Paris
;Saint-Rambert-en-Bugey;Saint-Rambert-en-Bugey;;;45.9486070;5.4399580;;;FR;Europe/Paris
;Saint-Sulpice;Saint-Sulpice;;;49.3505211;2.1221698;;;FR;Europe/Paris
;Saint-Vit;Saint-Vit;;;47.1811265;5.8100016;;;FR;Europe/Paris
;Saint-Yrieix;Saint-Yrieix;;;45.5192990;1.2055518;;;FR;Europe/Paris
;Salbris;Salbris;;;47.4264805;2.0525543;;;FR;Europe/Paris
;Sarlat;Sarlat;;;44.8879431;1.2161321;;;FR;Europe/Paris
;Sarralbe Centre;Sarralbe Centre;;;49.0025414;7.0311477;;;FR;Europe/Paris
;Sarrebourg;Sarrebourg;;;48.7342390;7.0557352;;;FR;Europe/Paris
;Sarrebourg Hôpital;Sarrebourg Hopital;;;48.7434483;7.0291352;;;FR;Europe/Paris
;Sarrebourg Place Mathey;Sarrebourg Place Mathey;;;48.7366128;7.0570625;;;FR;Europe/Paris
;Sarrebourg Route de Phalsbourg;Sarrebourg Route de Phalsbourg;;;48.7438712;7.0979187;;;FR;Europe/Paris
;Sarrebruck;Sarrebruck;;;44.1158377;0.7178605;;;FR;Europe/Paris
;Sarreguemines;Sarreguemines;;;49.1094836;7.0708865;;;FR;Europe/Paris
;Sarreguemines Barth;Sarreguemines Barth;;;49.1013337;7.0492257;;;FR;Europe/Paris
;Sarreguemines Collège Fulrad;Sarreguemines College Fulrad;;;49.1186927;7.0754314;;;FR;Europe/Paris
;Sarreguemines Collège Himmelsberg;Sarreguemines College Himmelsberg;;;49.1091272;7.0528466;;;FR;Europe/Paris
;Sarreguemines Collège Jean Jaurès;Sarreguemines College Jean Jaures;;;49.1030515;7.0490622;;;FR;Europe/Paris
;Sarreguemines Lycée Pange;Sarreguemines Lycee Pange;;;49.1079336;7.0632899;;;FR;Europe/Paris
;Sarreguemines Lycée Technique;Sarreguemines Lycee Technique;;;49.1141628;7.0806238;;;FR;Europe/Paris
;Sarre-Union;Sarre-Union;;;48.9404465;7.0899329;;;FR;Europe/Paris
;Saumur;Saumur;;;47.2596224;-0.0785177;;;FR;Europe/Paris
;Savenay;Savenay;;;47.3592304;-1.9421244;;;FR;Europe/Paris
;Saverne;Saverne;;;48.7419909;7.3625953;;;FR;Europe/Paris
;Saverne Haut Barr;Saverne Haut Barr;;;48.7247260;7.3382804;;;FR;Europe/Paris
;Saverne Lycée Verne;Saverne Lycee Verne;;;48.7348549;7.3719995;;;FR;Europe/Paris
;Saverne Place des Dragons;Saverne Place des Dragons;;;48.7395774;7.3618609;;;FR;Europe/Paris
;Schirmeck - La Broque;Schirmeck - La Broque;;;48.4800511;7.2158685;;;FR;Europe/Paris
;Schirmeck Cité Scolaire;Schirmeck Cite Scolaire;;;48.4843573;7.2314364;;;FR;Europe/Paris
;Sedan;Sedan;;;49.7033759;4.9433409;;;FR;Europe/Paris
;Sedan Place Calonne;Sedan Place Calonne;;;49.6999665;4.9440095;;;FR;Europe/Paris
;Serqueux;Serqueux;;;49.6317322;1.5379360;;;FR;Europe/Paris
;Serquigny;Serquigny;;;49.1094531;0.7143709;;;FR;Europe/Paris
;Sessenheim;Sessenheim;;;48.7994238;7.9865841;;;FR;Europe/Paris
;Seurre;Seurre;;;46.9995787;5.1487861;;;FR;Europe/Paris
;Sisteron;Sisteron;;;44.1963467;5.9443791;;;FR;Europe/Paris
;Somain;Somain;;;50.3589237;3.2810972;;;FR;Europe/Paris
